98	2880
96	3744
90	5760
59	24624
0	86544
12	83520
72	11376
2	86400
68	14976
1	86544
9	84096
95	4176
84	8064
62	18288
42	64944
46	62640
63	18000
25	78480
51	35856
38	68688
48	60048
94	4608
88	5904
73	11376
16	82512
58	25056
20	80208
56	28224
35	71856
53	30240
24	78624
34	72864
87	6192
23	78768
50	39888
3	86400
10	83808
93	5184
74	10944
13	83232
26	77616
92	5328
77	9648
19	80928
71	11808
8	84096
18	81072
91	5616
86	7056
82	8208
43	64800
79	8784
31	74448
37	70560
85	7776
14	83088
80	8352
22	78768
76	9936
44	64512
60	22320
39	67968
41	66384
89	5760
29	75168
83	8064
52	31680
4	85824
49	47664
66	16560
15	82656
40	67680
97	3456
67	14976
45	62784
54	30240
11	83664
21	79776
81	8352
69	14256
5	85104
17	81936
78	9504
70	12960
30	74592
61	19296
6	85104
57	25344
28	75744
47	61776
75	10224
64	17712
7	84816
55	29520
27	76320
33	73152
65	17280
32	74304
36	71136
