98	4176
94	27216
67	39312
34	119664
42	111456
93	27648
61	43344
5	129456
53	61200
3	130320
25	123696
78	33552
0	130608
27	121968
97	4320
75	36720
65	40608
15	126576
60	43488
45	110592
57	52992
10	128016
44	110880
66	39744
16	126432
35	118656
96	27072
92	27648
29	121104
89	28080
74	37008
20	125568
47	109872
87	28656
85	29808
72	38016
39	114624
49	73296
14	126576
22	125136
82	31248
21	125136
76	33840
17	126432
70	38880
51	67968
11	127152
19	125712
68	39168
24	123840
41	111888
86	28944
56	53280
26	122112
50	72864
77	33552
62	42480
1	130464
37	117504
71	38304
13	126576
36	118512
95	27216
84	30816
46	110304
83	30960
73	37872
9	128448
55	54432
7	128880
38	117072
81	32256
52	63216
28	121536
30	120528
69	38880
58	49392
12	127008
54	55152
2	130320
8	128592
64	42048
32	119808
59	46080
23	124992
43	111168
91	27792
88	28224
40	112896
79	33120
4	129600
33	119808
90	27936
63	42480
18	126000
48	104112
80	32832
6	129024
31	119952
