98	1272
96	1344
90	1488
86	1656
19	14736
38	13560
88	1584
39	13464
85	1704
8	15048
21	14568
94	1392
83	1776
68	3144
10	15000
17	14832
82	1920
74	2616
34	13824
57	5736
18	14808
51	8880
7	15120
20	14712
76	2472
50	8904
75	2592
70	3072
65	3792
35	13776
63	4200
27	14160
37	13608
66	3672
16	14880
62	4296
44	12936
60	4440
0	15240
6	15120
73	2736
25	14376
67	3168
56	5856
5	15120
29	14064
58	5616
11	14976
12	14976
91	1440
2	15216
40	13392
97	1320
79	2376
30	13992
77	2424
59	5544
31	13992
49	9384
14	14928
47	12600
71	3072
28	14112
64	3888
46	12624
13	14928
36	13656
52	8520
22	14544
33	13896
95	1368
3	15192
93	1392
87	1584
69	3096
42	13056
61	4392
45	12912
53	7608
84	1752
1	15240
80	2280
15	14904
72	2808
9	15000
24	14472
92	1416
78	2400
26	14160
55	6192
23	14544
48	12264
89	1536
32	13920
81	2016
4	15144
54	6576
41	13056
43	13008
