98	3744
79	29952
19	92880
78	32976
29	84672
76	35136
33	83376
70	40752
56	51264
15	94896
47	60336
0	99504
10	96624
69	41472
66	42192
32	83520
61	42768
58	46224
3	98928
42	66384
59	44496
7	97632
21	92304
67	41904
57	46656
52	56016
22	91440
48	59184
44	63504
6	98352
34	82800
45	63216
13	95616
37	74880
53	52560
11	96624
16	94032
63	42480
23	90432
60	43056
12	95904
55	51840
5	98640
39	73584
97	6336
95	10080
35	80928
94	13248
92	15264
40	70704
82	24624
51	56592
75	36144
68	41472
50	57600
4	98784
43	66384
1	99216
9	97200
65	42192
24	89280
64	42336
26	88128
49	58320
2	99216
31	83664
74	36576
54	52272
18	93312
20	92592
71	39168
25	89136
46	63216
8	97632
14	95472
93	15120
30	84096
91	15408
87	17424
83	24336
17	93456
62	42624
85	22176
80	27216
84	24336
72	38016
77	33408
90	15840
88	16704
73	37872
86	20016
41	68976
81	24768
27	87984
36	76320
89	16128
28	86256
38	74304
96	9792
