100	3024
39	85248
99	6624
97	15840
84	19440
66	31248
32	88704
60	34416
6	94896
41	83952
81	20304
76	26352
16	92592
71	28080
23	91584
54	47088
17	92448
46	73872
79	22176
2	95760
13	93456
96	15984
94	16704
83	20304
53	48528
4	95472
8	94752
80	21888
10	94320
67	31104
35	86688
63	33120
15	92880
36	85968
92	16848
33	88128
55	45216
28	89280
48	71856
95	16128
90	17280
62	33552
26	89856
57	38592
12	93456
30	88992
87	18720
45	76032
78	23472
72	26928
22	91728
56	39456
0	95904
25	90864
74	26784
14	92880
70	28080
43	79776
52	53424
11	93888
42	82224
93	16704
89	18000
82	20304
7	94752
44	79056
88	18576
75	26496
3	95472
58	37296
38	85680
40	84960
85	19440
21	91872
69	29520
24	91296
68	29808
1	95904
64	32544
34	88128
61	33984
49	66096
18	92448
37	85680
51	57744
91	16848
77	23760
20	92160
65	32544
5	95040
27	89568
86	18720
50	62640
9	94320
47	72144
73	26928
29	89136
59	36000
19	92160
31	88848
98	10368
