98	8352
92	9792
88	10368
84	12096
55	30528
13	100080
42	82368
83	12240
22	97776
75	15696
37	84960
69	21600
7	101376
18	99072
87	10800
65	23616
50	64368
36	86112
49	64512
3	102960
6	101952
59	28224
2	103104
19	99072
79	13104
61	27072
32	88992
38	84384
73	18720
52	47952
1	103392
21	97920
62	24192
57	28944
39	84240
43	81792
60	27792
14	99792
40	83664
91	10224
72	18864
51	63504
63	24048
11	100656
20	98352
80	12960
41	82944
47	72864
97	8640
95	8784
9	100656
90	10368
78	14544
74	17568
30	92016
71	20016
23	97488
66	23184
4	102240
34	88128
76	15552
26	95904
53	40032
31	91152
44	81648
85	11808
8	101088
64	23760
17	99216
56	30528
29	93312
33	88848
96	8784
93	9648
67	23184
54	32688
25	96048
48	69696
58	28656
0	103392
28	94320
81	12960
45	81216
77	14832
10	100656
70	21600
16	99360
68	21888
24	97200
35	87552
94	8928
46	77904
89	10368
5	102240
86	11088
12	100080
82	12672
15	99360
27	94896
