100	8208
98	8640
90	18720
7	104112
85	25488
76	30384
66	35856
11	102528
37	87840
73	32832
9	103680
56	44928
5	104544
26	95184
83	26784
79	28512
67	35136
17	101520
35	89280
75	31248
59	43632
18	101376
39	84672
70	33984
33	90576
38	86976
82	27072
71	33840
49	62496
65	36576
3	104976
21	99792
72	33696
12	102384
22	98784
94	9936
69	34416
10	103104
30	92160
93	10944
40	81792
91	12096
50	61200
1	105552
47	63936
89	20592
87	21456
6	104544
80	28368
31	91296
68	34416
44	66096
62	42192
48	63072
13	101808
46	64656
55	45936
16	101520
20	100080
88	21456
64	40320
36	88560
63	40464
60	42912
8	103824
52	55584
4	104832
29	92448
61	42336
15	101664
54	45936
41	79632
51	57888
2	105264
23	98496
84	25632
74	31536
25	96192
53	49104
24	98208
32	91152
77	28656
14	101664
57	44928
19	100656
28	92448
99	8496
95	9936
58	43632
27	94752
34	89856
86	22464
97	8928
92	10944
42	72288
78	28512
0	105552
43	67968
96	9360
45	64944
81	28080
