98	1032
95	1104
67	3096
57	4128
25	15672
38	14520
64	3576
35	14760
60	3960
29	15456
34	14784
93	1200
88	1392
62	3768
28	15480
36	14640
87	1416
63	3720
5	16512
21	15912
82	1608
2	16560
69	2784
30	15408
41	14184
90	1296
74	2064
66	3384
53	4920
6	16512
31	15360
59	3984
7	16464
17	16008
70	2760
10	16392
47	12480
80	1680
42	14016
76	1920
26	15600
73	2088
0	16704
40	14184
97	1056
92	1248
77	1824
58	4104
12	16344
44	13512
71	2616
54	4848
1	16608
50	10896
56	4464
39	14400
48	11880
37	14616
43	13632
89	1344
84	1584
51	6504
20	15936
27	15576
65	3408
14	16128
32	15216
86	1416
23	15720
78	1728
24	15696
75	1992
33	15192
61	3864
8	16464
13	16296
96	1080
15	16056
94	1104
3	16560
91	1248
55	4752
19	15960
52	5424
18	15984
22	15840
85	1488
49	11520
83	1584
4	16536
81	1680
72	2544
16	16032
68	2784
9	16440
11	16344
79	1704
45	13296
46	12792
