100	672
93	1320
89	1872
77	2808
30	8568
50	5880
81	2424
34	8208
35	8136
92	1512
14	9936
90	1800
65	4080
27	9024
40	7848
86	2088
60	5016
2	10104
53	5520
6	10056
19	9696
85	2136
28	8952
63	4752
55	5328
4	10080
42	7272
61	4824
99	744
97	912
88	1992
48	6552
8	10056
43	7200
83	2304
68	3816
26	9096
36	7992
79	2688
64	4416
16	9864
46	6792
72	3336
39	7848
15	9912
22	9504
62	4800
29	8664
51	5856
32	8256
49	6168
5	10080
10	10008
95	1128
84	2208
31	8304
70	3624
20	9576
21	9576
91	1560
7	10056
58	5088
18	9816
47	6768
98	864
56	5328
96	912
74	3024
17	9816
73	3072
37	7992
23	9456
33	8232
41	7728
3	10104
13	9936
94	1152
82	2352
76	2952
66	3960
9	10032
25	9288
69	3648
80	2640
52	5688
67	3816
12	9960
24	9360
87	2088
11	9984
78	2784
57	5232
0	10128
1	10128
75	3024
59	5016
44	7056
54	5448
71	3600
38	7968
45	6936
