100	288
97	1392
91	1656
3	15360
12	14976
93	1608
73	3168
9	15120
28	14064
86	1752
61	4872
42	13056
49	8904
74	3072
58	5736
7	15216
18	14880
65	3936
32	13896
63	4464
6	15264
44	13008
99	1344
92	1632
75	2712
62	4800
0	15504
57	5808
30	13992
54	7248
23	14640
34	13776
64	4152
26	14160
35	13656
90	1680
29	13992
89	1704
60	4968
40	13224
52	7440
13	14976
50	8784
15	14952
39	13392
85	1872
68	3696
19	14856
36	13608
84	1968
80	2160
27	14112
78	2400
47	12600
77	2496
70	3288
17	14904
37	13560
76	2592
59	5088
11	15024
56	5880
45	12936
51	7608
67	3840
14	14952
33	13824
82	2088
25	14160
79	2208
55	6000
21	14784
43	13056
72	3240
46	12840
66	3912
22	14712
24	14376
98	1392
1	15504
96	1440
81	2088
53	7392
5	15336
20	14808
71	3264
10	15072
41	13224
95	1464
2	15456
94	1584
87	1704
38	13464
83	2016
4	15360
31	13920
88	1704
48	12264
69	3528
8	15168
16	14904
