98	1032
96	1056
91	1200
3	16776
55	5784
27	15696
41	14496
95	1104
84	1416
20	15936
75	1728
17	16272
70	1920
6	16704
43	14376
92	1200
87	1296
73	1800
13	16512
64	3240
32	15240
34	15096
81	1488
37	14976
69	1992
11	16608
68	2064
8	16656
40	14856
88	1296
79	1608
26	15720
67	2136
18	16152
33	15144
82	1440
2	16776
4	16752
97	1056
58	4512
9	16656
53	6696
1	16800
31	15408
94	1104
89	1248
54	5880
47	12480
48	11520
86	1344
74	1776
29	15600
65	2880
14	16464
15	16416
83	1416
78	1632
50	8904
39	14904
45	13464
71	1896
42	14448
49	10896
80	1488
25	15744
51	8088
19	15960
22	15864
93	1176
62	3312
21	15864
36	15000
90	1248
56	5736
24	15768
28	15672
85	1392
76	1704
61	3720
12	16584
30	15552
72	1824
0	16896
63	3240
44	13512
57	4680
10	16608
38	14928
77	1680
59	4176
16	16392
35	15072
66	2352
46	13176
60	3744
7	16680
52	7248
5	16728
23	15840
