98	744
96	1152
89	2280
64	4536
8	10488
23	9840
73	3480
16	10272
63	4536
46	7344
60	4800
20	10176
56	5280
9	10464
54	5688
11	10416
40	8136
95	1824
53	6048
1	10752
13	10344
93	2088
91	2160
45	7344
90	2280
71	3648
27	9600
35	8856
85	2616
68	3792
28	9504
39	8304
75	3432
48	6600
51	6168
92	2136
55	5280
29	9480
38	8376
88	2280
10	10440
84	2712
80	3000
6	10584
76	3432
19	10176
67	4008
33	9144
59	4800
18	10224
57	5232
17	10224
42	7992
5	10584
34	8880
81	2808
21	9936
72	3600
4	10656
58	4920
15	10272
36	8496
2	10752
31	9336
97	936
77	3288
25	9696
50	6408
94	2064
82	2784
74	3456
7	10560
49	6456
3	10728
22	9912
79	3168
62	4704
14	10272
61	4728
43	7656
47	6648
66	4056
37	8472
52	6072
12	10368
30	9336
87	2472
69	3768
0	10824
24	9792
86	2568
65	4128
41	8040
44	7512
83	2760
70	3720
78	3192
26	9696
32	9288
