98	624
96	672
85	1008
73	2064
28	14184
71	2424
4	15120
69	2448
53	4824
35	13392
51	7560
3	15144
24	14520
59	3816
20	14616
33	13680
76	1728
14	14808
46	11736
92	816
23	14520
65	2784
45	11808
64	2832
11	14880
49	9528
97	648
94	792
91	816
79	1488
66	2760
54	4728
2	15168
36	13032
63	2832
9	14952
58	3840
22	14568
55	4344
5	15048
6	15024
70	2424
39	12552
56	3936
32	13896
40	12360
90	864
21	14568
84	1152
27	14232
81	1440
19	14616
67	2736
25	14496
30	14016
93	816
86	960
60	3648
29	14088
43	12024
80	1464
44	11952
62	2976
12	14856
52	5784
0	15216
1	15192
89	888
10	14928
42	12120
95	720
83	1224
15	14736
78	1656
17	14688
75	1824
7	15024
37	12912
88	888
74	1872
8	15000
72	2112
47	11328
48	9744
87	912
50	8256
16	14712
34	13392
82	1392
68	2544
13	14856
57	3936
26	14328
38	12672
77	1680
18	14664
61	3504
31	13968
41	12312
