98	672
96	2424
94	2856
95	2592
92	3120
90	3384
25	9864
74	4464
68	5568
46	7944
56	6648
19	10176
52	6912
5	10728
43	8136
33	9144
38	8568
73	4920
24	9912
44	8112
91	3312
84	3720
77	4128
65	5760
21	10032
59	6168
41	8232
53	6768
70	5352
54	6672
30	9408
51	7032
37	8592
11	10512
15	10416
39	8520
6	10680
29	9576
58	6168
32	9288
36	8592
1	10920
14	10464
80	3960
57	6432
4	10800
9	10584
79	4080
31	9384
72	4920
62	5832
63	5784
47	7824
61	6096
28	9648
60	6120
88	3552
7	10680
8	10584
93	2976
86	3576
12	10512
22	10008
89	3528
35	8904
87	3576
23	9912
85	3696
17	10296
83	3744
76	4272
10	10584
67	5616
45	8112
66	5736
18	10272
26	9792
82	3768
3	10896
81	3888
2	10896
78	4128
13	10488
75	4416
27	9744
71	5352
0	10944
69	5376
20	10104
64	5784
48	7608
34	8928
42	8160
55	6672
49	7368
50	7056
16	10344
40	8376
97	696
