98	864
91	1824
84	2328
13	10680
58	5160
1	11568
55	5568
21	9984
44	7776
5	11256
28	9720
86	2280
10	10848
62	4440
97	984
95	1464
83	2496
25	9912
47	7440
0	11592
36	8904
93	1776
2	11424
87	2232
78	3072
66	4152
23	9960
54	6168
19	10152
45	7536
37	8856
43	8184
75	3312
8	11040
72	3432
6	11160
14	10584
80	2808
22	9960
70	3552
65	4248
30	9576
59	5088
17	10248
20	10032
67	3936
18	10152
56	5472
4	11304
12	10728
96	1176
42	8208
94	1752
81	2640
57	5400
63	4392
32	9456
40	8328
92	1776
89	2088
82	2520
7	11088
46	7512
88	2136
24	9912
85	2304
76	3264
69	3552
48	6912
52	6336
74	3336
3	11352
49	6720
34	9240
38	8400
79	3048
26	9768
73	3408
9	10872
51	6528
16	10464
50	6648
29	9600
41	8208
90	1944
71	3480
33	9288
35	8904
77	3096
27	9720
68	3624
61	4776
39	8400
11	10824
15	10584
60	4800
64	4248
31	9480
53	6312
