98	9936
96	11088
80	18288
14	78192
77	20448
25	75312
71	25344
15	78192
35	68832
95	11232
86	15408
79	18576
9	79920
70	27936
57	35568
5	81936
27	74016
60	33552
18	77328
37	65952
84	15840
68	28080
23	76608
61	31104
21	77040
32	72144
78	19872
11	79632
66	29232
10	79632
52	46080
44	55584
49	53136
94	11376
87	15408
73	24480
56	36576
16	78048
33	70416
65	29232
20	77184
29	72432
85	15408
92	11520
76	21744
24	76320
55	36864
12	79056
31	72288
90	13104
22	76896
88	14112
63	30672
6	81936
34	69696
69	27936
42	56592
51	48240
97	10944
89	13680
82	16704
58	34416
38	64368
50	49968
0	82944
40	63360
4	81936
8	80352
81	17280
3	82368
75	22320
43	56304
74	22896
54	44352
26	74160
39	64224
59	33984
46	55296
30	72288
45	55440
48	54288
83	16704
62	30816
17	78048
41	62352
72	25200
53	44496
7	81936
28	72432
64	29808
1	82656
36	66240
93	11520
2	82512
91	12960
19	77184
67	28800
13	78480
47	54864
