98	9504
95	9936
90	25344
76	29520
14	99648
73	30672
47	59904
9	102960
27	95616
63	37008
50	53280
33	90144
38	82656
60	40032
4	104256
53	49968
5	104256
20	98640
87	26640
81	27936
6	104256
80	28080
75	29664
52	51408
58	44208
32	90144
51	52704
3	104256
18	99072
77	29376
1	104688
62	37152
10	102384
30	92736
86	27216
83	27360
71	30960
44	69408
68	33408
0	104832
34	89856
72	30816
65	35280
26	96048
57	45072
11	101088
22	98208
70	31392
25	96048
69	31824
37	83088
54	48528
31	91584
40	80208
84	27360
67	33552
23	97056
64	36576
45	67104
2	104688
7	103248
49	56880
12	101088
17	99216
82	27792
61	37728
21	98496
29	93456
78	28800
94	10224
42	72576
93	10656
79	28800
13	99648
55	46512
24	96768
39	82224
92	10800
35	88128
91	16848
59	41328
89	25776
43	70272
88	26352
66	33552
41	73152
56	45504
28	94176
48	59760
19	98928
36	84240
85	27216
8	103248
15	99504
97	9792
46	65376
96	9936
16	99360
74	30384
