98	264
90	1848
8	10584
89	2016
62	5184
86	2328
77	3864
56	5616
11	10344
37	8592
6	10680
9	10584
75	3936
4	10728
72	4200
35	8688
60	5304
16	9816
58	5472
33	8832
38	8520
84	2544
97	384
79	3264
96	480
69	4344
49	6696
32	8832
43	7368
41	7896
25	9264
36	8640
42	7872
59	5376
18	9720
39	8496
95	1272
93	1560
83	2568
57	5544
67	4944
48	6888
2	10776
29	9192
53	5880
0	10800
13	10152
92	1584
82	2616
55	5760
73	4080
66	4944
1	10776
47	6912
44	7296
45	7152
70	4320
10	10560
28	9216
88	2112
74	4008
12	10344
71	4272
3	10752
64	5016
27	9240
50	6480
87	2232
80	2904
51	6336
22	9408
31	9000
63	5136
81	2784
40	8496
61	5208
19	9672
20	9624
94	1440
85	2496
24	9360
65	4968
14	10104
54	5856
17	9744
21	9504
91	1848
23	9360
78	3768
52	6264
5	10704
46	6936
15	9960
34	8832
76	3912
26	9264
68	4824
7	10656
30	9072
