98	1104
96	1368
89	1896
83	2712
45	7752
63	5136
31	8616
52	6216
30	8928
41	7848
85	2472
78	3552
38	8256
71	3984
21	9624
64	4872
6	10416
14	9936
79	3216
48	7224
65	4608
33	8496
49	6864
22	9552
28	9000
92	1584
97	1176
91	1632
70	4104
50	6768
13	10056
34	8472
68	4368
26	9168
39	8016
77	3552
67	4392
17	9744
29	9000
69	4200
24	9432
36	8376
95	1416
90	1824
80	3168
23	9480
27	9168
81	2952
44	7800
56	5784
7	10368
9	10320
94	1512
73	3912
18	9720
40	7848
93	1536
87	2184
72	3936
16	9768
58	5592
15	9816
54	5856
76	3696
60	5256
19	9696
59	5568
3	10728
35	8424
74	3840
1	10800
51	6432
12	10200
43	7824
88	2040
82	2880
5	10536
75	3720
32	8520
55	5808
11	10200
42	7824
2	10776
25	9240
86	2448
62	5136
37	8352
61	5232
0	10800
10	10296
84	2592
57	5688
4	10728
8	10368
66	4536
47	7272
20	9648
46	7488
53	6096
