98	11808
96	12816
83	14400
15	125568
76	15408
3	128592
73	16272
11	127440
69	18144
47	101232
49	87984
93	13104
62	26640
30	121248
54	32976
12	126432
51	46080
14	126144
23	122688
88	13680
59	31392
29	121392
58	31680
16	125568
21	123120
86	14112
72	16560
42	113472
50	49680
2	128736
36	119952
78	14832
22	122976
77	15264
66	22608
52	35568
20	123984
45	111168
53	32976
19	124128
44	111600
71	17136
40	118368
68	18432
35	120096
65	23328
32	120960
57	31968
8	127728
28	121536
97	12672
94	12816
60	30096
1	128736
25	122256
81	14544
64	23904
38	119376
56	32112
31	120960
37	119664
79	14832
10	127584
75	15552
6	128016
43	113184
95	12816
91	13392
24	122400
89	13536
84	14256
61	27936
4	128448
18	125424
70	17856
33	120816
39	118800
87	13680
17	125568
67	21744
0	128880
9	127728
92	13392
48	88848
90	13536
5	128160
85	14256
26	121824
82	14544
74	15552
7	127872
55	32544
13	126432
27	121824
80	14832
34	120528
63	25920
41	114336
46	110880
