98	552
94	1776
86	2592
15	11208
31	10248
91	2184
51	6576
89	2400
82	3144
9	11328
75	3744
11	11280
28	10296
84	2736
23	10632
80	3312
73	3768
3	11424
71	4536
66	4968
16	11184
65	5208
70	4584
8	11328
50	6624
34	9840
36	9672
74	3768
7	11352
56	6240
10	11304
46	7536
97	888
35	9816
96	1344
93	2160
87	2568
68	4680
5	11352
63	5256
41	8640
62	5592
26	10440
37	9168
79	3336
47	7536
76	3696
92	2184
88	2568
19	10824
61	5616
20	10824
59	5976
48	7320
21	10680
42	8616
52	6576
24	10608
32	10032
90	2304
72	4272
14	11256
69	4632
43	8376
17	11136
38	9048
58	6192
30	10272
54	6288
27	10320
2	11472
12	11256
39	8736
85	2736
55	6240
0	11496
33	9912
78	3528
49	7032
57	6240
95	1440
81	3312
53	6528
77	3576
45	7584
1	11496
4	11424
67	4968
18	10968
64	5232
22	10656
60	5856
13	11256
40	8736
6	11352
25	10464
83	3000
29	10296
44	7848
