98	1152
89	2520
64	4152
87	2664
79	3048
71	3456
1	10752
60	5016
15	9816
56	5688
29	8808
53	6024
77	3168
20	9528
70	3480
81	2856
7	10272
8	10248
97	1416
95	1656
93	1824
6	10272
40	7488
2	10704
5	10296
94	1728
74	3384
63	4464
38	7632
24	9360
32	8352
46	7032
23	9432
43	7128
68	3504
91	2328
67	3528
14	9816
65	4128
36	7848
3	10632
9	10080
47	6864
88	2520
35	7848
86	2712
76	3312
10	10080
11	10008
83	2856
78	3072
54	6024
72	3456
21	9504
30	8736
80	3048
66	3528
13	9840
17	9648
75	3360
48	6672
22	9504
37	7632
69	3480
12	9912
59	5328
31	8592
51	6432
19	9552
28	8808
96	1536
57	5568
33	8352
4	10320
18	9624
55	5736
92	2184
85	2712
42	7176
34	8304
39	7512
84	2736
73	3456
52	6408
61	4728
44	7080
50	6456
82	2856
27	8832
41	7176
16	9816
25	9168
90	2376
58	5400
45	7080
49	6624
62	4656
0	10848
26	9048
