98	216
96	312
46	11760
89	552
61	3360
35	14136
37	13752
71	2352
4	15840
52	5448
30	14496
47	11472
97	264
94	336
43	13200
91	504
53	5136
1	15912
40	13440
87	624
9	15576
83	720
75	1632
48	11208
74	1776
22	15000
41	13320
79	1200
42	13200
58	3456
0	15912
20	15192
95	312
90	504
39	13440
88	576
85	648
72	2256
60	3384
6	15672
24	14880
68	2520
12	15456
17	15336
81	936
19	15192
55	4824
11	15504
38	13584
86	624
77	1392
66	2976
16	15408
26	14760
70	2424
2	15888
67	2592
28	14616
59	3408
18	15336
57	3624
21	15144
44	13152
84	696
14	15456
82	936
73	2136
15	15432
64	3120
45	12048
50	8568
7	15624
27	14736
80	1056
76	1512
65	3120
51	6600
3	15864
33	14304
62	3240
29	14544
31	14448
69	2496
56	4032
5	15768
25	14784
63	3216
32	14352
54	4944
23	14904
36	13896
78	1272
8	15624
13	15456
93	336
34	14232
92	360
10	15552
49	11208
