98	1056
73	3264
70	3360
4	10584
18	9888
72	3312
28	9240
63	4200
42	8016
10	10320
29	9192
45	7272
97	1200
95	1824
93	2016
38	8472
68	3504
94	1944
66	3528
19	9768
56	5184
11	10272
40	8136
91	2448
88	2760
23	9648
54	5808
50	6480
20	9744
39	8424
1	10872
7	10464
52	6264
32	9024
44	7512
90	2640
67	3528
57	5088
60	4560
12	10248
55	5448
24	9648
36	8664
75	3216
2	10872
61	4488
8	10368
35	8712
96	1704
85	2880
13	10248
83	2904
43	7992
47	7152
92	2112
86	2856
31	9072
69	3480
89	2640
84	2904
41	8064
81	3024
3	10584
76	3192
59	4584
6	10488
14	10224
74	3240
9	10368
34	8952
87	2808
80	3048
48	7080
30	9096
37	8472
77	3192
53	5928
25	9552
49	6864
71	3312
51	6456
58	4752
0	11088
22	9672
82	3000
78	3168
26	9504
27	9288
79	3120
62	4320
15	10128
17	9912
65	3624
46	7224
21	9672
33	9024
5	10536
16	9984
64	4152
