100	120
90	816
75	1824
25	13752
70	2328
3	15096
68	2904
58	6096
21	14064
26	13560
59	5952
51	7584
55	6168
6	15024
17	14352
84	1056
1	15096
42	12072
99	336
97	528
86	984
14	14496
65	4224
22	14016
54	6192
46	11352
50	8232
93	648
74	1824
47	10896
61	5232
44	11928
49	8544
88	888
24	13776
77	1608
7	15000
45	11376
98	528
94	648
69	2712
8	14976
9	14976
81	1248
31	13296
67	3120
4	15096
15	14424
96	576
78	1464
53	6480
28	13464
32	13272
66	3336
39	12792
63	4512
29	13416
38	12816
95	624
91	672
11	14856
89	864
41	12336
48	8592
19	14256
36	12888
92	672
83	1080
30	13296
76	1800
34	12960
62	4944
16	14352
57	6144
18	14304
43	11928
87	984
82	1176
27	13536
80	1296
71	2232
52	7368
13	14592
33	12984
60	5256
35	12888
40	12384
79	1320
64	4464
12	14832
20	14136
73	1944
0	15096
2	15096
85	1056
56	6144
10	14928
23	13920
72	1944
5	15048
37	12864
