98	672
96	2016
94	2184
90	2880
17	10344
70	5712
42	8664
68	5856
4	10920
60	6240
29	9912
57	6576
28	9912
34	9552
93	2736
51	7824
47	8184
49	8040
91	2856
95	2160
86	3576
71	5424
12	10536
61	6192
83	3936
63	6144
11	10632
21	10248
81	4008
73	5136
44	8328
65	6000
5	10920
27	9984
78	4584
66	5904
22	10176
38	9336
7	10800
25	10080
75	4872
16	10392
74	4920
0	11064
15	10440
92	2760
84	3816
6	10848
80	4440
89	3072
79	4488
36	9384
62	6192
39	9144
54	7584
13	10512
45	8304
8	10776
32	9840
88	3312
82	3936
10	10656
56	6624
41	8688
1	11064
20	10296
53	7680
33	9576
50	7896
31	9888
35	9432
18	10344
23	10128
2	10968
19	10344
87	3456
64	6096
43	8544
59	6576
3	10944
30	9912
85	3648
67	5880
46	8304
26	10056
37	9360
48	8088
77	4680
58	6576
76	4848
9	10704
72	5160
40	9144
14	10464
24	10104
69	5736
52	7800
55	6648
97	696
