98	600
96	648
90	816
80	2064
9	14400
73	2544
27	13848
28	13800
84	1152
44	11352
81	1488
21	14040
67	2856
26	13872
30	13584
93	768
85	1080
18	14088
23	13992
86	912
60	3912
29	13608
43	11616
79	2064
71	2640
4	14592
69	2760
53	6024
34	13080
51	7128
3	14736
22	13992
59	4008
19	14064
33	13152
77	2280
17	14160
61	3576
31	13464
56	4824
32	13392
40	12336
97	624
94	720
70	2664
41	11832
57	4680
25	13872
39	12576
92	768
65	2976
45	11328
62	3480
12	14256
52	6240
0	14856
1	14832
91	816
24	13968
89	864
42	11760
87	888
50	7272
15	14184
36	13056
82	1464
68	2832
11	14280
55	5256
5	14568
14	14184
76	2280
13	14208
46	11280
95	672
83	1368
16	14184
78	2088
66	2904
54	5928
2	14808
35	13056
64	3192
10	14352
49	9528
75	2448
6	14544
37	12984
88	888
63	3360
8	14424
58	4608
20	14040
38	12912
74	2472
7	14472
72	2616
47	11184
48	9744
