98	384
96	576
26	11016
90	720
3	12072
86	1464
41	9456
77	2232
68	3024
30	10656
65	3384
13	11784
56	5112
14	11760
25	11064
76	2304
7	11952
22	11280
97	552
94	624
81	2064
49	7944
54	6312
9	11832
21	11328
93	648
85	1464
27	10872
74	2640
36	10392
63	3576
42	9312
60	4248
31	10632
45	8928
88	1008
57	4920
40	9528
43	9240
87	1056
70	2976
2	12096
5	12024
82	1800
58	4320
47	8160
53	6504
10	11832
24	11112
72	2736
67	3168
1	12120
11	11832
71	2760
17	11688
20	11400
95	576
80	2088
73	2712
37	9864
38	9648
75	2520
35	10512
44	9000
92	696
84	1656
16	11712
79	2112
64	3552
0	12192
51	7032
33	10584
34	10536
69	3000
4	12024
62	3720
48	7968
59	4320
15	11736
19	11640
91	720
66	3336
8	11904
46	8664
89	792
78	2160
50	7200
29	10704
32	10584
55	5256
23	11136
28	10848
83	1752
52	6744
6	12000
18	11688
61	3744
12	11808
39	9528
