98	9216
90	11232
34	105984
72	17568
17	111600
43	99360
97	9936
95	10368
93	11088
85	12096
40	102240
65	26496
33	105984
54	40464
25	108720
26	108000
91	11232
86	12096
7	115488
44	96048
87	12096
82	12384
68	21456
13	112896
58	33408
32	106272
47	91872
78	16128
57	35280
37	103824
42	100368
77	16416
55	39168
3	117360
24	109008
75	17280
61	27648
46	92304
51	46224
4	117216
14	112752
73	17424
63	26928
8	115344
39	102960
70	21168
10	114624
53	42624
28	107424
52	44352
22	109872
49	79056
83	12240
74	17280
9	115344
67	21888
6	117072
30	106992
80	14976
48	91440
76	17136
2	118512
59	33120
0	118656
36	104112
94	10800
64	26640
11	113760
62	27360
29	107280
60	32112
12	113328
19	110880
92	11232
79	15120
1	118656
41	100944
84	12096
45	93456
66	25200
23	109872
56	35712
16	111600
20	110736
96	10224
81	12528
27	107568
38	103680
89	11376
15	111888
88	11520
69	21168
5	117216
31	106416
71	21024
18	111168
50	55584
21	110304
35	104256
