98	888
96	1728
94	1992
92	2592
85	3024
82	3240
7	11496
81	3264
5	11520
65	4512
41	8544
2	11640
27	10560
23	10680
25	10656
54	6624
4	11520
38	9648
83	3048
44	8232
1	11688
11	11232
75	3888
40	8640
69	4224
33	10032
53	6792
88	2808
10	11376
32	10104
93	2256
79	3480
91	2616
70	4224
47	7632
68	4248
19	11040
52	6816
87	2952
57	6120
6	11496
42	8520
80	3336
67	4368
59	5832
29	10464
55	6528
16	11136
50	7440
63	5040
3	11592
60	5688
0	11688
9	11448
71	4200
18	11064
66	4368
49	7536
28	10488
34	9936
61	5544
35	9840
8	11448
20	11016
51	7344
95	1992
56	6408
21	10896
46	7872
15	11160
22	10896
78	3504
62	5376
14	11184
24	10680
74	4152
12	11232
17	11088
97	1200
77	3720
30	10368
37	9672
90	2760
86	3024
64	4944
39	9312
58	5976
13	11208
36	9816
84	3048
48	7584
73	4152
31	10344
72	4176
43	8256
45	8208
89	2784
26	10632
76	3864
