98	1032
95	1080
91	1176
80	1464
52	5352
18	14184
19	14160
76	1872
45	10416
59	4440
8	14760
54	5136
2	14976
28	13464
86	1296
77	1656
23	13824
62	3888
12	14448
27	13512
81	1392
55	5088
5	14880
49	8976
1	14976
37	12696
57	4872
22	13872
25	13632
93	1128
56	5040
39	12336
46	10152
89	1224
3	14952
7	14832
97	1056
90	1200
74	2040
13	14424
31	13008
83	1344
48	9768
75	1968
66	2928
14	14376
16	14328
67	2592
44	10608
61	3912
6	14856
29	13464
96	1080
92	1152
17	14232
87	1272
71	2184
41	10944
63	3840
35	12864
51	5736
43	10680
47	10056
82	1344
34	12864
70	2232
10	14712
69	2256
9	14736
53	5208
4	14904
21	14112
94	1128
84	1344
78	1560
24	13728
68	2544
40	11568
64	3576
42	10920
58	4848
11	14592
36	12816
79	1464
20	14160
72	2064
50	6120
60	4224
15	14328
33	12912
88	1224
65	3288
30	13392
38	12672
85	1344
26	13584
73	2040
0	15000
32	12936
