98	768
93	2712
83	3528
34	10344
62	6288
89	3192
64	6000
25	10824
61	6336
36	10128
42	9072
87	3288
84	3504
55	7032
76	4248
11	11520
41	9360
86	3336
75	4344
57	6672
28	10704
43	8664
0	11952
23	10872
73	4656
40	9552
47	7824
24	10872
35	10248
80	3816
17	11112
72	4728
13	11352
26	10800
97	1872
95	2568
90	3168
39	9624
82	3672
78	3984
65	5760
8	11688
63	6072
12	11496
60	6336
31	10656
4	11832
5	11832
56	6816
68	5352
10	11664
53	7320
79	3984
59	6456
69	5328
7	11784
50	7488
6	11808
19	11040
94	2592
85	3384
77	4200
44	8496
66	5592
32	10512
52	7392
16	11328
18	11064
81	3816
71	4824
14	11352
30	10704
74	4464
33	10416
46	7944
92	2808
48	7728
21	10992
45	8400
29	10704
37	9864
88	3216
27	10728
67	5496
9	11688
15	11352
96	2544
20	11040
91	2856
58	6624
2	11928
38	9744
70	5232
49	7632
1	11928
3	11856
54	7224
22	10872
51	7464
