100	15264
97	22752
7	134640
95	40032
99	15984
96	33120
98	16416
90	42192
94	41328
91	42192
74	45648
2	135648
72	46224
13	132912
68	48096
58	53856
38	108288
45	99792
66	49104
32	122832
36	118656
88	42336
80	43632
0	135648
65	49680
8	134208
59	53856
14	132336
53	61344
19	129888
42	105984
83	42624
34	122400
82	42768
69	46944
25	127296
37	114768
78	44640
17	131184
61	52416
6	135216
51	72576
33	122544
39	108144
93	41616
89	42336
77	44928
21	129312
29	124560
84	42624
73	45792
5	135216
70	46944
28	124992
67	48384
60	53280
40	108144
48	92448
62	50688
27	125712
57	55872
31	123264
44	101808
81	43056
56	55872
52	70128
4	135360
30	123984
54	59616
9	134064
49	73728
11	134064
18	130032
79	43920
3	135504
76	45360
16	132048
50	73152
22	129168
47	96048
92	41760
85	42480
23	128880
75	45360
55	56016
1	135648
10	134064
63	50544
12	133776
26	127296
87	42336
64	49824
20	129312
35	119376
86	42480
43	103680
71	46368
15	132192
46	96336
24	128736
41	107712
