100	168
75	1944
60	3552
37	12888
40	12384
74	1968
56	5160
8	14688
23	14136
61	3456
10	14664
47	10896
99	480
97	528
88	960
26	13896
77	1560
6	14784
45	11376
91	816
55	5160
7	14784
16	14496
90	840
14	14544
86	1032
46	11352
52	6672
15	14544
33	13440
98	504
94	648
69	2496
9	14688
44	11928
87	984
81	1392
62	3408
17	14472
42	12072
67	2856
2	14952
13	14544
82	1368
72	2232
5	14832
48	8544
80	1440
70	2424
1	14952
68	2736
58	3648
21	14184
25	13896
59	3600
22	14136
51	7584
79	1464
57	4296
11	14616
19	14304
64	3168
12	14568
49	8232
96	528
83	1344
31	13632
76	1704
34	13320
71	2424
27	13848
30	13728
95	624
78	1488
53	5424
28	13776
32	13488
66	2880
39	12576
63	3336
29	13752
38	12816
93	672
89	912
41	12336
84	1056
3	14880
18	14352
92	744
24	13968
85	1032
65	3120
43	11928
54	5352
35	13272
50	7896
20	14208
36	12888
73	2136
0	14952
4	14856
